"","word","freq"
"5585","great day",1303
"5586","great deal",188
"5587","great event",128
"5588","great food",128
"5589","great for",263
"5590","great game",205
"5591","great how",18
"5592","great i",187
"5593","great idea",246
"5594","great if",36
"5595","great job",692
"5596","great lakes",150
"5597","great meeting",245
"5598","great music",126
"5599","great new",116
"5600","great news",169
"5601","great night",295
"5602","great one",127
"5603","great opportunity",17
"5604","great place",154
"5605","great seeing",139
"5606","great show",318
"5607","great start",105
"5608","great story",43
"5609","great stuff",139
"5610","great thanks",94
"5611","great things",243
"5612","great time",764
"5613","great to",1079
"5614","great way",333
"5615","great week",197
"5616","great weekend",648
"5617","great win",72
"5618","great work",285
"5619","greater than",84
"5620","green and",160
"5621","green bay",238
"5622","grew up",683
"5623","grilled cheese",94
"5624","grocery store",205
"5625","ground and",111
"5626","ground in",56
"5627","group and",151
"5628","group has",124
"5629","group in",159
"5630","group is",169
"5631","group of",1075
"5632","group that",253
"5633","group the",44
"5634","group to",93
"5635","groups and",119
"5636","grow up",300
"5637","growing up",331
"5638","grown up",137
"5639","growth and",146
"5640","growth in",242
"5641","growth of",84
"5642","guess i",466
"5643","guess i'll",173
"5644","guess i'm",160
"5645","guess it's",133
"5646","guess that",107
"5647","guess what",284
"5648","guess who",109
"5649","guess you",95
"5650","guilty of",169
"5651","guilty to",303
"5652","guy and",171
"5653","guy i",107
"5654","guy in",254
"5655","guy is",214
"5656","guy on",89
"5657","guy that",187
"5658","guy to",75
"5659","guy who",487
"5660","guy with",151
"5661","guys and",160
"5662","guys are",727
"5663","guys at",43
"5664","guys have",207
"5665","guys i",202
"5666","guys in",189
"5667","guys like",95
"5668","guys on",146
"5669","guys that",136
"5670","guys to",86
"5671","guys were",69
"5672","guys who",218
"5673","ha ha",408
"5674","ha i",204
"5675","had a",6890
"5676","had all",58
"5677","had already",216
"5678","had an",821
"5679","had another",20
"5680","had become",96
"5681","had been",2688
"5682","had done",64
"5683","had enough",100
"5684","had ever",17
"5685","had four",37
"5686","had fun",234
"5687","had gone",121
"5688","had her",20
"5689","had his",188
"5690","had i",36
"5691","had in",301
"5692","had it",293
"5693","had just",293
"5694","had made",149
"5695","had me",127
"5696","had more",217
"5697","had my",247
"5698","had never",235
"5699","had no",863
"5700","had not",375
"5701","had nothing",67
"5702","had one",301
"5703","had only",92
"5704","had points",220
"5705","had seen",54
"5706","had so",151
"5707","had some",434
"5708","had something",37
"5709","had taken",132
"5710","had that",177
"5711","had the",1550
"5712","had their",171
"5713","had this",108
"5714","had three",164
"5715","had to",3273
"5716","had told",17
"5717","had trouble",36
"5718","had two",274
"5719","haha and",34
"5720","haha i",779
"5721","haha i'm",147
"5722","haha no",67
"5723","haha thanks",122
"5724","haha that's",80
"5725","haha well",83
"5726","haha yeah",137
"5727","haha yes",20
"5728","haha you",166
"5729","hahaha i",206
"5730","hair and",209
"5731","hair is",146
"5732","half a",273
"5733","half and",173
"5734","half dozen",109
"5735","half hour",163
"5736","half marathon",61
"5737","half of",981
"5738","half off",17
"5739","half the",502
"5740","hall and",127
"5741","hall of",656
"5742","hand and",172
"5743","hand in",192
"5744","hand to",102
"5745","handful of",388
"5746","handle it",55
"5747","handle the",148
"5748","handling of",58
"5749","hands and",173
"5750","hands down",142
"5751","hands of",213
"5752","hands on",255
"5753","hang in",131
"5754","hang out",537
"5755","hang with",105
"5756","hanging out",418
"5757","hanging with",151
"5758","happen if",53
"5759","happen in",155
"5760","happen to",396
"5761","happened at",17
"5762","happened in",150
"5763","happened to",661
"5764","happening in",148
"5765","happens in",78
"5766","happens to",350
"5767","happens when",181
"5768","happiness is",160
"5769","happy about",119
"5770","happy and",206
"5771","happy bday",131
"5772","happy birthday",2672
"5773","happy day",143
"5774","happy easter",397
"5775","happy for",305
"5776","happy friday",615
"5777","happy holidays",237
"5778","happy hour",668
"5779","happy i",164
"5780","happy monday",275
"5781","happy mother's",460
"5782","happy mothers",562
"5783","happy new",638
"5784","happy st",154
"5785","happy th",226
"5786","happy thanksgiving",248
"5787","happy that",150
"5788","happy to",1189
"5789","happy valentine's",96
"5790","happy valentines",44
"5791","happy with",312
"5792","hard and",236
"5793","hard as",118
"5794","hard for",321
"5795","hard i",36
"5796","hard in",128
"5797","hard time",192
"5798","hard to",2116
"5799","hard work",460
"5800","harder than",98
"5801","harder to",238
"5802","harry potter",249
"5803","has a",4151
"5804","has about",84
"5805","has all",96
"5806","has already",440
"5807","has also",355
"5808","has always",276
"5809","has an",557
"5810","has anyone",180
"5811","has become",629
"5812","has been",7996
"5813","has begun",170
"5814","has called",34
"5815","has changed",253
"5816","has come",317
"5817","has died",83
"5818","has done",406
"5819","has ever",202
"5820","has found",157
"5821","has given",193
"5822","has gone",299
"5823","has got",117
"5824","has gotten",141
"5825","has grown",175
"5826","has had",509
"5827","has happened",71
"5828","has helped",167
"5829","has his",139
"5830","has in",117
"5831","has it",237
"5832","has its",214
"5833","has just",215
"5834","has led",128
"5835","has long",187
"5836","has lost",221
"5837","has made",595
"5838","has me",93
"5839","has more",321
"5840","has never",459
"5841","has no",709
"5842","has not",968
"5843","has nothing",132
"5844","has now",79
"5845","has one",151
"5846","has only",108
"5847","has played",157
"5848","has put",63
"5849","has raised",132
"5850","has received",159
"5851","has said",490
"5852","has seen",214
"5853","has served",76
"5854","has shown",145
"5855","has since",166
"5856","has some",306
"5857","has spent",188
"5858","has started",79
"5859","has struggled",52
"5860","has taken",316
"5861","has that",80
"5862","has the",1428
"5863","has three",42
"5864","has to",1669
"5865","has turned",116
"5866","has two",172
"5867","has won",224
"5868","has worked",251
"5869","has yet",213
"5870","hasn t",134
"5871","hasn't been",319
"5872","hate it",337
"5873","hate me",173
"5874","hate my",117
"5875","hate on",96
"5876","hate that",222
"5877","hate the",363
"5878","hate this",65
"5879","hate to",250
"5880","hate when",570
"5881","hate you",304
"5882","have a",14131
"5883","have about",38
"5884","have access",139
"5885","have all",319
"5886","have already",314
"5887","have also",183
"5888","have always",176
"5889","have an",1603
"5890","have and",163
"5891","have another",253
"5892","have any",976
"5893","have anything",145
"5894","have asked",79
"5895","have at",122
"5896","have become",271
"5897","have been",7437
"5898","have changed",145
"5899","have come",354
"5900","have decided",65
"5901","have died",45
"5902","have done",584
"5903","have enough",323
"5904","have ever",294
"5905","have failed",21
"5906","have for",155
"5907","have found",219
"5908","have fun",1058
"5909","have given",194
"5910","have gone",340
"5911","have good",147
"5912","have got",90
"5913","have gotten",258
"5914","have great",161
"5915","have had",776
"5916","have happened",94
"5917","have heard",106
"5918","have her",60
"5919","have him",130
"5920","have i",285
"5921","have in",349
"5922","have it",712
"5923","have just",222
"5924","have known",142
"5925","have left",158
"5926","have long",170
"5927","have lost",239
"5928","have made",556
"5929","have many",98
"5930","have me",81
"5931","have missed",42
"5932","have more",595
"5933","have much",151
"5934","have my",562
"5935","have never",481
"5936","have no",1736
"5937","have not",873
"5938","have nothing",251
"5939","have now",105
"5940","have on",185
"5941","have one",630
"5942","have only",132
"5943","have our",173
"5944","have played",149
"5945","have put",141
"5946","have reached",41
"5947","have received",87
"5948","have said",474
"5949","have seen",416
"5950","have shown",145
"5951","have signed",55
"5952","have so",343
"5953","have some",965
"5954","have someone",42
"5955","have something",249
"5956","have spent",56
"5957","have started",64
"5958","have such",204
"5959","have taken",319
"5960","have that",466
"5961","have the",3512
"5962","have their",321
"5963","have them",262
"5964","have this",286
"5965","have three",82
"5966","have time",332
"5967","have to",11341
"5968","have too",145
"5969","have tried",83
"5970","have two",320
"5971","have u",219
"5972","have used",168
"5973","have with",104
"5974","have won",249
"5975","have yet",202
"5976","have you",2304
"5977","have your",407
"5978","haven t",132
"5979","haven't been",593
"5980","haven't done",75
"5981","haven't had",222
"5982","haven't heard",158
"5983","haven't seen",383
"5984","having a",2010
"5985","having an",219
"5986","having fun",261
"5987","having the",356
"5988","having to",472
"5989","having us",20
"5990","he added",504
"5991","he adds",17
"5992","he also",1191
"5993","he always",162
"5994","he and",821
"5995","he asked",239
"5996","he became",164
"5997","he began",137
"5998","he believed",58
"5999","he believes",231
"6000","he called",312
"6001","he calls",126
"6002","he came",292
"6003","he can",1195
"6004","he can't",237
"6005","he comes",99
"6006","he could",1040
"6007","he couldn't",200
"6008","he d",103
"6009","he decided",89
"6010","he did",1210
"6011","he didn",120
"6012","he didn't",855
"6013","he died",174
"6014","he does",570
"6015","he doesn't",726
"6016","he even",55
"6017","he expects",158
"6018","he faced",17
"6019","he feels",85
"6020","he felt",174
"6021","he found",170
"6022","he gave",250
"6023","he gets",360
"6024","he goes",143
"6025","he got",644
"6026","he had",2759
"6027","he has",3325
"6028","he hasn't",167
"6029","he heard",99
"6030","he helped",59
"6031","he hit",156
"6032","he hopes",205
"6033","he is",4207
"6034","he joined",56
"6035","he just",536
"6036","he knew",260
"6037","he knows",311
"6038","he learned",98
"6039","he left",302
"6040","he likes",157
"6041","he lives",42
"6042","he ll",122
"6043","he looked",139
"6044","he looks",206
"6045","he lost",150
"6046","he loves",202
"6047","he made",512
"6048","he makes",172
"6049","he may",230
"6050","he met",137
"6051","he might",276
"6052","he missed",61
"6053","he moved",41
"6054","he must",148
"6055","he needs",315
"6056","he never",360
"6057","he noted",103
"6058","he now",40
"6059","he or",143
"6060","he plans",143
"6061","he played",361
"6062","he plays",147
"6063","he probably",63
"6064","he ran",176
"6065","he really",236
"6066","he received",157
"6067","he returned",139
"6068","he s",1159
"6069","he said",10316
"6070","he saw",307
"6071","he says",1532
"6072","he seems",53
"6073","he sees",168
"6074","he served",65
"6075","he should",408
"6076","he showed",97
"6077","he signed",67
"6078","he spent",163
"6079","he spoke",129
"6080","he started",235
"6081","he still",306
"6082","he suffered",54
"6083","he takes",86
"6084","he then",141
"6085","he thinks",251
"6086","he thought",274
"6087","he told",587
"6088","he took",393
"6089","he tried",179
"6090","he used",202
"6091","he walked",120
"6092","he wanted",445
"6093","he wants",612
"6094","he was",8984
"6095","he wasn't",332
"6096","he went",364
"6097","he who",113
"6098","he will",1388
"6099","he won",217
"6100","he won't",204
"6101","he worked",180
"6102","he would",1616
"6103","he wouldn't",120
"6104","he wrote",279
"6105","he'll be",240
"6106","he's a",839
"6107","he's also",96
"6108","he's an",85
"6109","he's been",355
"6110","he's doing",76
"6111","he's going",237
"6112","he's got",279
"6113","he's in",160
"6114","he's just",159
"6115","he's not",518
"6116","he's so",121
"6117","he's still",139
"6118","he's the",303
"6119","head and",226
"6120","head back",19
"6121","head coach",454
"6122","head for",20
"6123","head in",122
"6124","head is",102
"6125","head of",541
"6126","head on",201
"6127","head to",420
"6128","head up",155
"6129","headed for",78
"6130","headed to",683
"6131","heading into",177
"6132","heading out",152
"6133","heading to",722
"6134","heads up",258
"6135","health and",443
"6136","health benefits",62
"6137","health care",1317
"6138","health department",66
"6139","health insurance",378
"6140","health problems",17
"6141","healthy and",99
"6142","hear a",159
"6143","hear about",359
"6144","hear from",314
"6145","hear it",382
"6146","hear that",451
"6147","hear the",457
"6148","hear what",113
"6149","hear ya",94
"6150","hear you",273
"6151","hear your",155
"6152","heard a",199
"6153","heard about",231
"6154","heard from",208
"6155","heard it",183
"6156","heard of",445
"6157","heard that",232
"6158","heard the",348
"6159","heard you",137
"6160","hearing about",74
"6161","hearing from",59
"6162","hearing in",53
"6163","hearing on",125
"6164","hearing that",84
"6165","hearing the",132
"6166","heart and",251
"6167","heart attack",261
"6168","heart disease",99
"6169","heart is",205
"6170","heart of",341
"6171","heat and",160
"6172","held a",207
"6173","held at",229
"6174","held in",228
"6175","held on",193
"6176","held the",136
"6177","hello to",92
"6178","help and",145
"6179","help but",243
"6180","help from",196
"6181","help him",158
"6182","help in",131
"6183","help me",692
"6184","help of",178
"6185","help others",18
"6186","help out",107
"6187","help people",94
"6188","help the",508
"6189","help them",242
"6190","help to",167
"6191","help us",451
"6192","help with",365
"6193","help you",703
"6194","helped me",149
"6195","helped the",165
"6196","helping to",175
"6197","helps me",18
"6198","helps to",18
"6199","her a",334
"6200","her and",426
"6201","her as",134
"6202","her back",114
"6203","her brother",18
"6204","her but",113
"6205","her car",121
"6206","her children",122
"6207","her daughter",266
"6208","her death",58
"6209","her eyes",46
"6210","her face",146
"6211","her family",324
"6212","her father",226
"6213","her first",320
"6214","her for",152
"6215","her from",59
"6216","her hair",60
"6217","her home",229
"6218","her husband",710
"6219","her i",193
"6220","her in",376
"6221","her life",273
"6222","her mom",79
"6223","her mother",361
"6224","her name",189
"6225","her new",200
"6226","her on",157
"6227","her out",125
"6228","her own",504
"6229","her parents",175
"6230","her she",216
"6231","her so",58
"6232","her son",296
"6233","her that",109
"6234","her the",169
"6235","her to",728
"6236","her up",18
"6237","her voice",78
"6238","her with",112
"6239","her work",106
"6240","her year",100
"6241","here a",38
"6242","here and",811
"6243","here are",431
"6244","here at",504
"6245","here but",194
"6246","here comes",70
"6247","here for",519
"6248","here from",17
"6249","here he",133
"6250","here i",624
"6251","here in",1296
"6252","here is",504
"6253","here it",74
"6254","here it's",17
"6255","here on",255
"6256","here said",36
"6257","here the",193
"6258","here to",506
"6259","here today",62
"6260","here too",126
"6261","here we",510
"6262","here with",200
"6263","here you",120
"6264","here's a",247
"6265","here's the",180
"6266","here's to",211
"6267","hey guys",223
"6268","hey hey",95
"6269","hey how",158
"6270","hey i",512
"6271","hey i'm",105
"6272","hey thanks",233
"6273","hey there",187
"6274","hey you",257
"6275","hi i",138
"6276","hi there",118
"6277","hi to",166
"6278","high and",210
"6279","high as",156
"6280","high end",141
"6281","high five",39
"6282","high in",181
"6283","high level",141
"6284","high of",100
"6285","high on",112
"6286","high points",25
"6287","high profile",242
"6288","high quality",177
"6289","high school",3427
"6290","high schools",186
"6291","high speed",176
"6292","high tech",144
"6293","higher education",207
"6294","higher than",355
"6295","highlight of",113
"6296","him a",718
"6297","him about",149
"6298","him and",886
"6299","him as",434
"6300","him at",333
"6301","him back",151
"6302","him because",17
"6303","him but",274
"6304","him down",137
"6305","him for",452
"6306","him from",236
"6307","him he",397
"6308","him his",54
"6309","him i",322
"6310","him if",115
"6311","him in",864
"6312","him into",126
"6313","him it",41
"6314","him more",17
"6315","him of",119
"6316","him on",410
"6317","him or",123
"6318","him out",354
"6319","him so",185
"6320","him that",311
"6321","him the",474
"6322","him to",1993
"6323","him up",201
"6324","him with",317
"6325","him you",24
"6326","himself and",95
"6327","himself as",165
"6328","himself in",217
"6329","himself to",127
"6330","hint of",60
"6331","hip hop",503
"6332","his ability",103
"6333","his arm",59
"6334","his back",163
"6335","his best",290
"6336","his body",181
"6337","his brother",259
"6338","his business",100
"6339","his campaign",275
"6340","his car",217
"6341","his career",580
"6342","his children",37
"6343","his client",161
"6344","his company",143
"6345","his contract",106
"6346","his daughter",203
"6347","his death",185
"6348","his decision",152
"6349","his eyes",155
"6350","his face",226
"6351","his family",748
"6352","his father",514
"6353","his final",157
"6354","his first",1390
"6355","his former",149
"6356","his four",18
"6357","his fourth",58
"6358","his friend",105
"6359","his friends",162
"6360","his game",179
"6361","his girlfriend",109
"6362","his hair",26
"6363","his hand",151
"6364","his hands",204
"6365","his head",361
"6366","his heart",64
"6367","his home",405
"6368","his hometown",38
"6369","his house",154
"6370","his job",308
"6371","his last",373
"6372","his latest",22
"6373","his left",272
"6374","his life",485
"6375","his long",37
"6376","his mind",168
"6377","his mom",85
"6378","his most",116
"6379","his mother",414
"6380","his mouth",18
"6381","his name",481
"6382","his new",392
"6383","his next",67
"6384","his office",256
"6385","his or",141
"6386","his own",1219
"6387","his parents",232
"6388","his players",119
"6389","his position",71
"6390","his right",267
"6391","his role",159
"6392","his second",322
"6393","his side",17
"6394","his sister",59
"6395","his son",336
"6396","his speech",57
"6397","his staff",104
"6398","his story",17
"6399","his team",403
"6400","his teammates",170
"6401","his th",239
"6402","his third",195
"6403","his three",124
"6404","his time",215
"6405","his two",156
"6406","his way",344
"6407","his wife",1318
"6408","his work",281
"6409","his year",165
"6410","his years",36
"6411","history and",248
"6412","history of",650
"6413","history to",77
"6414","hit a",552
"6415","hit and",155
"6416","hit by",239
"6417","hit in",133
"6418","hit it",94
"6419","hit me",635
"6420","hit my",60
"6421","hit on",132
"6422","hit that",60
"6423","hit the",986
"6424","hit up",177
"6425","hit us",92
"6426","hit with",153
"6427","hits and",252
"6428","hits in",152
"6429","hits the",123
"6430","hitting the",221
"6431","hold a",279
"6432","hold it",41
"6433","hold on",257
"6434","hold the",201
"6435","hold up",116
"6436","holding a",206
"6437","holding the",104
"6438","holds the",66
"6439","hole in",188
"6440","holiday season",187
"6441","holy cow",19
"6442","home a",99
"6443","home after",109
"6444","home and",905
"6445","home at",166
"6446","home but",147
"6447","home for",391
"6448","home from",574
"6449","home game",145
"6450","home games",39
"6451","home i",178
"6452","home in",809
"6453","home is",185
"6454","home now",56
"6455","home of",260
"6456","home on",265
"6457","home run",347
"6458","home runs",259
"6459","home that",38
"6460","home the",220
"6461","home to",810
"6462","home today",17
"6463","home was",152
"6464","home with",351
"6465","homeland security",134
"6466","homes and",226
"6467","homes in",178
"6468","honestly i",80
"6469","honor of",292
"6470","honor the",23
"6471","honor to",59
"6472","honored to",137
"6473","hope all",391
"6474","hope and",115
"6475","hope everyone",452
"6476","hope for",245
"6477","hope he",214
"6478","hope i",410
"6479","hope is",135
"6480","hope it",411
"6481","hope it's",191
"6482","hope my",43
"6483","hope she",82
"6484","hope so",253
"6485","hope that",512
"6486","hope the",435
"6487","hope they",258
"6488","hope this",172
"6489","hope to",1270
"6490","hope u",304
"6491","hope we",201
"6492","hope you",2551
"6493","hope you're",457
"6494","hope your",348
"6495","hoped to",135
"6496","hopefully i",116
"6497","hopes of",140
"6498","hopes to",413
"6499","hoping for",264
"6500","hoping that",128
"6501","hoping the",74
"6502","hoping to",534
"6503","hospital and",140
"6504","hospital in",235
"6505","host a",130
"6506","host of",194
"6507","host the",107
"6508","hosted by",218
"6509","hosting a",141
"6510","hot and",159
"6511","hot dogs",127
"6512","hot in",64
"6513","hot water",104
"6514","hotel in",155
"6515","hotel room",68
"6516","hour and",238
"6517","hour of",158
"6518","hour to",127
"6519","hours a",231
"6520","hours after",174
"6521","hours and",270
"6522","hours before",154
"6523","hours in",160
"6524","hours later",165
"6525","hours of",651
"6526","hours to",243
"6527","hours until",17
"6528","house and",644
"6529","house arrest",17
"6530","house at",85
"6531","house for",153
"6532","house in",401
"6533","house is",268
"6534","house made",104
"6535","house of",349
"6536","house on",198
"6537","house republicans",18
"6538","house speaker",188
"6539","house to",185
"6540","house was",59
"6541","house with",140
"6542","housing market",115
"6543","how a",180
"6544","how about",910
"6545","how am",78
"6546","how are",1369
"6547","how bad",148
"6548","how big",130
"6549","how bout",215
"6550","how can",725
"6551","how come",163
"6552","how could",198
"6553","how did",749
"6554","how do",1386
"6555","how does",382
"6556","how far",205
"6557","how good",200
"6558","how hard",171
"6559","how have",199
"6560","how he",430
"6561","how i",1148
"6562","how important",79
"6563","how is",729
"6564","how it",777
"6565","how long",654
"6566","how many",1651
"6567","how much",2299
"6568","how my",144
"6569","how often",115
"6570","how old",193
"6571","how r",120
"6572","how she",170
"6573","how that",195
"6574","how the",1131
"6575","how they",555
"6576","how things",38
"6577","how this",185
"6578","how to",3657
"6579","how u",280
"6580","how was",509
"6581","how we",567
"6582","how well",179
"6583","how will",171
"6584","how would",148
"6585","how you",1171
"6586","how's it",58
"6587","how's the",98
"6588","how's your",116
"6589","howard county",20
"6590","however he",65
"6591","however i",70
"6592","however is",84
"6593","however the",302
"6594","huge fan",141
"6595","human being",132
"6596","human beings",81
"6597","human resources",63
"6598","human rights",274
"6599","human services",166
"6600","hundreds of",885
"6601","hunger games",502
"6602","hungry and",19
"6603","hurry up",197
"6604","husband and",206
"6605","i a",118
"6606","i absolutely",97
"6607","i actually",505
"6608","i agree",864
"6609","i ain't",279
"6610","i aint",165
"6611","i almost",300
"6612","i already",404
"6613","i also",592
"6614","i always",1168
"6615","i am",10479
"6616","i and",83
"6617","i apologize",58
"6618","i appreciate",416
"6619","i are",410
"6620","i ask",254
"6621","i asked",392
"6622","i assume",84
"6623","i ate",143
"6624","i be",401
"6625","i been",365
"6626","i believe",1040
"6627","i bet",716
"6628","i bought",281
"6629","i brought",22
"6630","i buy",101
"6631","i call",285
"6632","i called",180
"6633","i came",296
"6634","i can",7231
"6635","i can't",4786
"6636","i cannot",364
"6637","i cant",956
"6638","i care",179
"6639","i certainly",72
"6640","i changed",18
"6641","i checked",115
"6642","i come",458
"6643","i could",3436
"6644","i couldn't",722
"6645","i cried",107
"6646","i d",208
"6647","i decided",181
"6648","i definitely",194
"6649","i deserve",19
"6650","i did",2125
"6651","i didn",171
"6652","i didn't",2579
"6653","i didnt",325
"6654","i die",145
"6655","i dnt",140
"6656","i do",3160
"6657","i don",533
"6658","i don't",9608
"6659","i dont",1411
"6660","i doubt",173
"6661","i e",194
"6662","i eat",181
"6663","i enjoy",231
"6664","i enjoyed",165
"6665","i even",211
"6666","i ever",475
"6667","i expect",167
"6668","i expected",130
"6669","i fall",90
"6670","i feel",3585
"6671","i fell",176
"6672","i felt",551
"6673","i figured",221
"6674","i finally",302
"6675","i find",565
"6676","i first",156
"6677","i follow",365
"6678","i followed",234
"6679","i forget",143
"6680","i forgot",503
"6681","i found",711
"6682","i gave",264
"6683","i get",3265
"6684","i give",281
"6685","i go",939
"6686","i going",42
"6687","i got",3876
"6688","i gotta",654
"6689","i grew",179
"6690","i guess",2224
"6691","i had",4207
"6692","i hadn't",137
"6693","i hate",3273
"6694","i have",11475
"6695","i haven't",1310
"6696","i havent",169
"6697","i hear",853
"6698","i heard",802
"6699","i heart",80
"6700","i hit",167
"6701","i honestly",163
"6702","i hope",3689
"6703","i imagine",100
"6704","i just",7946
"6705","i keep",532
"6706","i kept",120
"6707","i kind",115
"6708","i kinda",163
"6709","i knew",1077
"6710","i kno",152
"6711","i know",7096
"6712","i learned",356
"6713","i leave",203
"6714","i left",302
"6715","i let",138
"6716","i like",3385
"6717","i liked",275
"6718","i listen",144
"6719","i literally",116
"6720","i live",582
"6721","i lived",156
"6722","i ll",219
"6723","i look",856
"6724","i looked",228
"6725","i lost",323
"6726","i love",11415
"6727","i loved",530
"6728","i luv",152
"6729","i m",1452
"6730","i made",637
"6731","i make",386
"6732","i may",658
"6733","i mean",1329
"6734","i meant",321
"6735","i met",386
"6736","i might",990
"6737","i miss",2403
"6738","i missed",646
"6739","i moved",127
"6740","i must",454
"6741","i need",4836
"6742","i needed",317
"6743","i never",1495
"6744","i not",173
"6745","i now",196
"6746","i only",607
"6747","i owe",71
"6748","i own",38
"6749","i p",330
"6750","i plan",102
"6751","i play",151
"6752","i played",165
"6753","i pray",147
"6754","i prefer",195
"6755","i probably",154
"6756","i promise",351
"6757","i put",427
"6758","i ran",133
"6759","i read",476
"6760","i realize",142
"6761","i realized",224
"6762","i really",2638
"6763","i received",37
"6764","i refuse",80
"6765","i remember",761
"6766","i respect",103
"6767","i run",88
"6768","i said",1226
"6769","i saw",1564
"6770","i say",983
"6771","i see",2160
"6772","i seen",76
"6773","i sent",274
"6774","i seriously",182
"6775","i shall",144
"6776","i should",1609
"6777","i should've",17
"6778","i shouldn't",133
"6779","i smell",59
"6780","i so",204
"6781","i spend",58
"6782","i spent",220
"6783","i start",229
"6784","i started",478
"6785","i stayed",35
"6786","i still",1545
"6787","i stopped",34
"6788","i support",105
"6789","i suppose",204
"6790","i sure",184
"6791","i suspect",112
"6792","i swear",681
"6793","i take",434
"6794","i talk",121
"6795","i tell",319
"6796","i thank",132
"6797","i the",239
"6798","i think",11044
"6799","i thought",2755
"6800","i told",768
"6801","i took",396
"6802","i totally",302
"6803","i tried",445
"6804","i trust",60
"6805","i try",480
"6806","i tweet",84
"6807","i understand",417
"6808","i use",456
"6809","i used",710
"6810","i usually",162
"6811","i ve",488
"6812","i voted",38
"6813","i wake",175
"6814","i walk",113
"6815","i walked",101
"6816","i wanna",1644
"6817","i want",5396
"6818","i wanted",942
"6819","i was",11263
"6820","i wasn't",607
"6821","i watch",285
"6822","i watched",247
"6823","i went",913
"6824","i were",326
"6825","i will",5286
"6826","i wish",2811
"6827","i woke",219
"6828","i won",157
"6829","i won't",681
"6830","i wonder",1050
"6831","i wont",164
"6832","i work",392
"6833","i worked",155
"6834","i would",4469
"6835","i wouldn't",635
"6836","i wrote",250
"6837","i'd be",509
"6838","i'd do",41
"6839","i'd have",159
"6840","i'd like",534
"6841","i'd love",394
"6842","i'd rather",267
"6843","i'd say",211
"6844","i'll be",2005
"6845","i'll check",122
"6846","i'll do",200
"6847","i'll get",250
"6848","i'll give",165
"6849","i'll go",178
"6850","i'll have",488
"6851","i'll just",197
"6852","i'll keep",168
"6853","i'll let",212
"6854","i'll make",141
"6855","i'll never",217
"6856","i'll probably",95
"6857","i'll see",202
"6858","i'll send",92
"6859","i'll take",338
"6860","i'll try",227
"6861","i'm a",1828
"6862","i'm about",348
"6863","i'm actually",194
"6864","i'm afraid",130
"6865","i'm all",203
"6866","i'm already",146
"6867","i'm also",108
"6868","i'm always",280
"6869","i'm an",187
"6870","i'm at",429
"6871","i'm back",242
"6872","i'm bored",148
"6873","i'm bout",52
"6874","i'm doing",494
"6875","i'm done",300
"6876","i'm down",136
"6877","i'm eating",20
"6878","i'm excited",328
"6879","i'm feeling",181
"6880","i'm finally",17
"6881","i'm following",123
"6882","i'm getting",484
"6883","i'm glad",616
"6884","i'm going",2081
"6885","i'm gonna",1026
"6886","i'm good",285
"6887","i'm guessing",116
"6888","i'm happy",273
"6889","i'm having",235
"6890","i'm here",292
"6891","i'm hoping",165
"6892","i'm hungry",148
"6893","i'm in",1319
"6894","i'm just",1168
"6895","i'm like",188
"6896","i'm listening",17
"6897","i'm looking",405
"6898","i'm loving",82
"6899","i'm making",97
"6900","i'm more",125
"6901","i'm never",35
"6902","i'm not",3762
"6903","i'm off",145
"6904","i'm on",664
"6905","i'm only",144
"6906","i'm out",165
"6907","i'm pretty",462
"6908","i'm proud",142
"6909","i'm ready",363
"6910","i'm really",469
"6911","i'm saying",82
"6912","i'm sick",121
"6913","i'm so",1765
"6914","i'm sorry",603
"6915","i'm starting",160
"6916","i'm still",776
"6917","i'm such",93
"6918","i'm sure",1022
"6919","i'm surprised",62
"6920","i'm taking",154
"6921","i'm talking",182
"6922","i'm the",460
"6923","i'm there",64
"6924","i'm thinking",339
"6925","i'm tired",232
"6926","i'm too",191
"6927","i'm trying",423
"6928","i'm up",167
"6929","i'm very",227
"6930","i'm waiting",37
"6931","i'm watching",246
"6932","i'm with",167
"6933","i'm working",226
"6934","i've always",281
"6935","i've been",2089
"6936","i've done",175
"6937","i've ever",537
"6938","i've got",670
"6939","i've had",448
"6940","i've heard",282
"6941","i've lost",17
"6942","i've never",628
"6943","i've only",59
"6944","i've seen",507
"6945","ice cream",851
"6946","idea for",183
"6947","idea how",164
"6948","idea i",39
"6949","idea is",116
"6950","idea of",627
"6951","idea that",263
"6952","idea to",205
"6953","idea what",216
"6954","ideas for",208
"6955","identified as",102
"6956","identify the",77
"6957","idk what",111
"6958","if a",739
"6959","if all",174
"6960","if an",55
"6961","if any",225
"6962","if anyone",315
"6963","if anything",111
"6964","if convicted",37
"6965","if he",1876
"6966","if he's",178
"6967","if his",85
"6968","if i",4750
"6969","if i'm",398
"6970","if interested",88
"6971","if it",1918
"6972","if it's",681
"6973","if its",202
"6974","if my",278
"6975","if no",38
"6976","if not",762
"6977","if nothing",19
"6978","if one",113
"6979","if only",452
"6980","if people",158
"6981","if she",579
"6982","if so",417
"6983","if someone",232
"6984","if something",18
"6985","if that",503
"6986","if that's",215
"6987","if the",3287
"6988","if there",720
"6989","if there's",267
"6990","if they",2292
"6991","if they're",197
"6992","if this",459
"6993","if u",1359
"6994","if we",1776
"6995","if we're",103
"6996","if you",13181
"6997","if you'd",167
