"","word","freq"
"1427","have you been",361
"1428","have you ever",227
"1429","have you heard",57
"1430","have you seen",181
"1431","have you tried",55
"1432","haven't been on",142
"1433","having a good",126
"1434","having a great",234
"1435","he added that",145
"1436","he also has",19
"1437","he also said",112
"1438","he and his",342
"1439","he could be",61
"1440","he could have",38
"1441","he did not",315
"1442","he didn t",118
"1443","he didn't want",19
"1444","he does not",54
"1445","he had a",379
"1446","he had been",223
"1447","he had to",194
"1448","he has a",332
"1449","he has been",271
"1450","he has the",98
"1451","he has to",141
"1452","he hopes to",35
"1453","he is a",423
"1454","he is in",17
"1455","he is not",165
"1456","he is the",259
"1457","he needs to",191
"1458","he or she",106
"1459","he plans to",130
"1460","he s a",89
"1461","he said and",177
"1462","he said but",234
"1463","he said he",838
"1464","he said i",480
"1465","he said in",183
"1466","he said it",308
"1467","he said it's",160
"1468","he said of",18
"1469","he said that",235
"1470","he said the",731
"1471","he said they",108
"1472","he said this",37
"1473","he said we",212
"1474","he said you",82
"1475","he says he",116
"1476","he says i",46
"1477","he should be",95
"1478","he told the",141
"1479","he tried to",129
"1480","he wanted to",296
"1481","he wants to",348
"1482","he was a",673
"1483","he was also",61
"1484","he was arrested",103
"1485","he was going",142
"1486","he was in",266
"1487","he was just",100
"1488","he was not",193
"1489","he was on",80
"1490","he was the",322
"1491","he will be",300
"1492","he would be",193
"1493","he would have",200
"1494","he would not",113
"1495","he's going to",200
"1496","head of the",235
"1497","headed to the",168
"1498","heading into the",43
"1499","heading to the",162
"1500","health and human",17
"1501","health care reform",39
"1502","hear from you",130
"1503","help me get",19
"1504","help me out",34
"1505","her in the",83
"1506","her year old",91
"1507","here are some",59
"1508","here at the",93
"1509","here i come",180
"1510","here in the",190
"1511","here is a",39
"1512","here we come",120
"1513","here we go",225
"1514","hey thanks for",145
"1515","high school and",223
"1516","high school in",216
"1517","higher than the",35
"1518","him as a",166
"1519","him for the",18
"1520","him in a",61
"1521","him in the",290
"1522","him on the",141
"1523","him out of",57
"1524","him to the",134
"1525","his ability to",61
"1526","his family and",38
"1527","his home in",100
"1528","his or her",137
"1529","his role in",17
"1530","his wife and",130
"1531","history of the",159
"1532","hit me up",372
"1533","hold on to",66
"1534","home from work",76
"1535","home in the",134
"1536","home to the",20
"1537","honored to be",17
"1538","hope all is",283
"1539","hope everyone has",116
"1540","hope everyone is",79
"1541","hope for the",17
"1542","hope to see",547
"1543","hope we can",17
"1544","hope you all",139
"1545","hope you are",261
"1546","hope you enjoy",139
"1547","hope you feel",81
"1548","hope you get",103
"1549","hope you had",242
"1550","hope you have",403
"1551","hope you're having",105
"1552","hoping for a",54
"1553","hours a day",77
"1554","hours of sleep",78
"1555","how about you",158
"1556","how am i",78
"1557","how are you",1023
"1558","how can i",201
"1559","how can we",81
"1560","how can you",207
"1561","how did i",77
"1562","how did you",247
"1563","how do i",268
"1564","how do we",157
"1565","how do you",715
"1566","how have you",128
"1567","how i feel",159
"1568","how is it",134
"1569","how is that",17
"1570","how it is",120
"1571","how many people",177
"1572","how many times",196
"1573","how much i",291
"1574","how much of",122
"1575","how much they",17
"1576","how much you",81
"1577","how r u",101
"1578","how to do",168
"1579","how to get",215
"1580","how to make",214
"1581","how to use",191
"1582","how was the",60
"1583","how was your",147
"1584","how we can",37
"1585","hundreds of thousands",114
"1586","hurry up and",21
"1587","i agree with",187
"1588","i always have",17
"1589","i am a",533
"1590","i am and",22
"1591","i am going",377
"1592","i am i",21
"1593","i am in",260
"1594","i am just",74
"1595","i am not",614
"1596","i am now",143
"1597","i am so",702
"1598","i am still",77
"1599","i am sure",61
"1600","i am the",222
"1601","i am very",110
"1602","i appreciate it",79
"1603","i believe in",141
"1604","i believe that",129
"1605","i bet you",106
"1606","i can be",202
"1607","i can do",399
"1608","i can find",19
"1609","i can get",451
"1610","i can go",162
"1611","i can help",139
"1612","i can make",138
"1613","i can only",152
"1614","i can say",209
"1615","i can see",293
"1616","i can still",18
"1617","i can t",140
"1618","i can tell",206
"1619","i can't believe",446
"1620","i can't even",207
"1621","i can't find",98
"1622","i can't get",166
"1623","i can't go",18
"1624","i can't stand",107
"1625","i can't stop",112
"1626","i can't wait",946
"1627","i cant wait",206
"1628","i could be",231
"1629","i could do",110
"1630","i could get",148
"1631","i could go",132
"1632","i could have",256
"1633","i could use",75
"1634","i decided to",56
"1635","i did it",139
"1636","i did not",254
"1637","i didn t",167
"1638","i didn't even",139
"1639","i didn't get",158
"1640","i didn't have",155
"1641","i didn't know",407
"1642","i didn't see",91
"1643","i didn't think",157
"1644","i didn't want",159
"1645","i do it",110
"1646","i do love",19
"1647","i do not",368
"1648","i don t",523
"1649","i don't believe",98
"1650","i don't care",360
"1651","i don't even",403
"1652","i don't get",276
"1653","i don't give",38
"1654","i don't have",729
"1655","i don't know",1775
"1656","i don't like",474
"1657","i don't need",181
"1658","i don't really",151
"1659","i don't remember",107
"1660","i don't see",232
"1661","i don't think",1300
"1662","i don't understand",206
"1663","i don't wanna",206
"1664","i don't want",694
"1665","i dont have",61
"1666","i dont know",194
"1667","i dont wanna",22
"1668","i dont want",119
"1669","i feel bad",118
"1670","i feel like",1296
"1671","i feel so",228
"1672","i felt like",135
"1673","i find it",142
"1674","i follow back",78
"1675","i found out",122
"1676","i get a",447
"1677","i get home",123
"1678","i get it",176
"1679","i get my",71
"1680","i get the",142
"1681","i get to",440
"1682","i go to",271
"1683","i going to",35
"1684","i got a",541
"1685","i got it",174
"1686","i got my",255
"1687","i got the",206
"1688","i got to",320
"1689","i got you",114
"1690","i grew up",167
"1691","i guess i",303
"1692","i guess i'll",37
"1693","i had a",957
"1694","i had an",64
"1695","i had no",171
"1696","i had the",232
"1697","i had to",749
"1698","i hate it",213
"1699","i hate that",141
"1700","i hate the",217
"1701","i hate this",19
"1702","i hate to",62
"1703","i hate when",441
"1704","i hate you",164
"1705","i have a",1990
"1706","i have an",220
"1707","i have been",549
"1708","i have ever",177
"1709","i have had",110
"1710","i have my",142
"1711","i have never",214
"1712","i have no",671
"1713","i have not",179
"1714","i have one",100
"1715","i have so",52
"1716","i have some",126
"1717","i have the",380
"1718","i have to",1812
"1719","i haven't been",242
"1720","i haven't seen",181
"1721","i hope he",109
"1722","i hope i",195
"1723","i hope it",117
"1724","i hope it's",17
"1725","i hope my",20
"1726","i hope so",148
"1727","i hope that",176
"1728","i hope the",141
"1729","i hope they",90
"1730","i hope to",184
"1731","i hope we",60
"1732","i hope you",757
"1733","i just bought",17
"1734","i just can't",171
"1735","i just did",42
"1736","i just don't",265
"1737","i just finished",165
"1738","i just got",457
"1739","i just had",169
"1740","i just have",103
"1741","i just love",161
"1742","i just need",187
"1743","i just realized",152
"1744","i just saw",346
"1745","i just think",98
"1746","i just wanna",235
"1747","i just want",614
"1748","i kind of",115
"1749","i knew i",147
"1750","i knew it",160
"1751","i know a",79
"1752","i know but",125
"1753","i know how",182
"1754","i know i",738
"1755","i know i'm",249
"1756","i know it",296
"1757","i know it's",270
"1758","i know my",42
"1759","i know right",248
"1760","i know that",310
"1761","i know the",224
"1762","i know what",267
"1763","i know you",374
"1764","i like it",307
"1765","i like my",19
"1766","i like that",213
"1767","i like the",410
"1768","i like to",410
"1769","i like you",97
"1770","i like your",170
"1771","i listen to",126
"1772","i live in",240
"1773","i lived in",17
"1774","i look at",128
"1775","i look forward",238
"1776","i look like",113
"1777","i lost my",72
"1778","i love being",60
"1779","i love her",172
"1780","i love him",160
"1781","i love how",316
"1782","i love it",700
"1783","i love my",564
"1784","i love that",497
"1785","i love the",759
"1786","i love them",131
"1787","i love this",338
"1788","i love to",178
"1789","i love u",279
"1790","i love when",174
"1791","i love you",2602
"1792","i love your",376
"1793","i loved it",44
"1794","i m a",17
"1795","i m going",103
"1796","i m not",225
"1797","i make it",21
"1798","i may be",131
"1799","i may have",149
"1800","i might be",169
"1801","i might have",165
"1802","i miss my",250
"1803","i miss the",142
"1804","i miss you",858
"1805","i missed you",90
"1806","i must be",22
"1807","i need a",883
"1808","i need more",153
"1809","i need my",83
"1810","i need some",226
"1811","i need to",1925
"1812","i need you",57
"1813","i needed to",92
"1814","i never thought",109
"1815","i really appreciate",70
"1816","i really don't",210
"1817","i really hope",155
"1818","i really like",191
"1819","i really need",226
"1820","i really want",293
"1821","i refuse to",73
"1822","i said i",149
"1823","i saw a",170
"1824","i saw it",108
"1825","i saw that",98
"1826","i saw the",153
"1827","i saw you",140
"1828","i see a",114
"1829","i see it",108
"1830","i see the",55
"1831","i see you",323
"1832","i sent you",54
"1833","i should be",276
"1834","i should have",222
"1835","i still have",202
"1836","i still love",46
"1837","i swear i",151
"1838","i take it",18
"1839","i tell you",60
"1840","i the only",153
"1841","i think about",159
"1842","i think everyone",19
"1843","i think he",261
"1844","i think he's",133
"1845","i think i",1297
"1846","i think i'll",84
"1847","i think i'm",427
"1848","i think is",46
"1849","i think it",601
"1850","i think it's",607
"1851","i think its",111
"1852","i think my",185
"1853","i think of",127
"1854","i think so",160
"1855","i think that",461
"1856","i think the",685
"1857","i think there",117
"1858","i think they",239
"1859","i think this",182
"1860","i think we",526
"1861","i think you",441
"1862","i thought he",54
"1863","i thought i",390
"1864","i thought it",415
"1865","i thought that",107
"1866","i thought the",136
"1867","i thought we",122
"1868","i thought you",253
"1869","i told him",125
"1870","i told you",178
"1871","i took a",74
"1872","i totally agree",17
"1873","i tried to",189
"1874","i try to",288
"1875","i use to",54
"1876","i used to",543
"1877","i ve been",40
"1878","i wake up",163
"1879","i wanna be",158
"1880","i wanna get",17
"1881","i wanna go",276
"1882","i wanna see",170
"1883","i want a",379
"1884","i want it",107
"1885","i want my",126
"1886","i want some",136
"1887","i want that",19
"1888","i want the",105
"1889","i want to",2753
"1890","i want you",186
"1891","i wanted to",607
"1892","i was a",579
"1893","i was able",113
"1894","i was at",210
"1895","i was born",146
"1896","i was going",313
"1897","i was in",532
"1898","i was just",598
"1899","i was like",302
"1900","i was looking",118
"1901","i was on",163
"1902","i was really",128
"1903","i was so",208
"1904","i was the",159
"1905","i was there",254
"1906","i was thinking",268
"1907","i was trying",59
"1908","i was very",40
"1909","i went to",409
"1910","i will always",137
"1911","i will be",935
"1912","i will have",172
"1913","i will never",202
"1914","i will not",235
"1915","i wish i",1232
"1916","i wish it",56
"1917","i wish my",58
"1918","i wish you",215
"1919","i woke up",204
"1920","i won't be",174
"1921","i wonder how",172
"1922","i wonder if",455
"1923","i wonder what",174
"1924","i would be",398
"1925","i would do",165
"1926","i would have",477
"1927","i would like",401
"1928","i would love",444
"1929","i would never",105
"1930","i would not",72
"1931","i would say",166
"1932","i wouldn't be",37
"1933","i'd like to",453
"1934","i'd love to",311
"1935","i'll be in",157
"1936","i'll be there",205
"1937","i'll have to",234
"1938","i'll let you",151
"1939","i'll try to",61
"1940","i'm a little",110
"1941","i'm about to",288
"1942","i'm at the",66
"1943","i'm glad you",145
"1944","i'm going to",1733
"1945","i'm gonna be",41
"1946","i'm in a",125
"1947","i'm in love",135
"1948","i'm in the",222
"1949","i'm looking for",117
"1950","i'm looking forward",164
"1951","i'm not a",288
"1952","i'm not even",61
"1953","i'm not going",294
"1954","i'm not gonna",90
"1955","i'm not sure",428
"1956","i'm not the",136
"1957","i'm on my",88
"1958","i'm on the",128
"1959","i'm pretty sure",309
"1960","i'm ready for",129
"1961","i'm ready to",150
"1962","i'm so excited",198
"1963","i'm so glad",123
"1964","i'm so happy",149
"1965","i'm so sorry",55
"1966","i'm so tired",102
"1967","i'm starting to",71
"1968","i'm such a",40
"1969","i'm talking about",71
"1970","i'm trying to",344
"1971","i'm working on",122
"1972","i've been a",17
"1973","i've ever seen",162
"1974","i've got a",147
"1975","i've never been",149
"1976","i've seen in",17
"1977","idea of a",18
"1978","if he had",106
"1979","if he was",125
"1980","if i can",337
"1981","if i could",322
"1982","if i didn't",132
"1983","if i do",84
"1984","if i don't",227
"1985","if i ever",62
"1986","if i get",90
"1987","if i had",304
"1988","if i have",180
"1989","if i should",17
"1990","if i was",297
"1991","if i were",165
"1992","if it is",218
"1993","if it was",278
"1994","if there are",86
"1995","if there is",283
"1996","if there was",127
"1997","if they are",215
"1998","if they don't",161
"1999","if they have",79
"2000","if they were",140
"2001","if this is",86
"2002","if u want",69
"2003","if we can",214
"2004","if we don't",101
"2005","if you are",940
"2006","if you ask",36
"2007","if you can",567
"2008","if you can't",265
"2009","if you could",183
"2010","if you do",252
"2011","if you don't",864
"2012","if you ever",157
"2013","if you get",164
"2014","if you had",128
"2015","if you have",973
"2016","if you haven't",214
"2017","if you know",177
"2018","if you like",266
"2019","if you look",52
"2020","if you love",220
"2021","if you need",415
"2022","if you re",118
"2023","if you really",60
"2024","if you see",107
"2025","if you think",230
"2026","if you want",1116
"2027","if you were",247
"2028","if you would",151
"2029","if you're a",165
"2030","if you're going",65
"2031","if you're in",142
"2032","if you're not",225
"2033","im going to",246
"2034","important part of",17
"2035","in a big",20
"2036","in a car",153
"2037","in a couple",157
"2038","in a day",51
"2039","in a different",81
"2040","in a few",455
"2041","in a game",186
"2042","in a good",183
"2043","in a large",125
"2044","in a letter",146
"2045","in a long",266
"2046","in a new",190
"2047","in a news",60
"2048","in a position",59
"2049","in a recent",124
"2050","in a row",547
"2051","in a series",97
"2052","in a single",76
"2053","in a state",25
"2054","in a statement",787
"2055","in a way",248
"2056","in a week",135
"2057","in a while",359
"2058","in a written",70
"2059","in a year",112
"2060","in addition to",698
"2061","in advance of",18
"2062","in all of",113
"2063","in all the",106
"2064","in an e",154
"2065","in an effort",173
"2066","in an email",149
"2067","in an interview",370
"2068","in and out",186
"2069","in and the",157
"2070","in as a",34
"2071","in at the",89
"2072","in case you",142
"2073","in charge of",191
"2074","in connection with",139
"2075","in cuyahoga county",53
"2076","in each of",108
"2077","in exchange for",217
"2078","in favor of",327
"2079","in for a",204
"2080","in for the",150
"2081","in front of",1364
"2082","in game of",21
"2083","in high school",318
"2084","in his career",120
"2085","in his first",264
"2086","in honor of",256
"2087","in kansas city",112
"2088","in l a",150
"2089","in las vegas",220
"2090","in last year's",17
"2091","in less than",218
"2092","in life is",51
"2093","in los angeles",393
"2094","in love with",613
"2095","in more than",210
"2096","in my bed",65
"2097","in my head",401
"2098","in my heart",106
"2099","in my house",77
"2100","in my life",637
"2101","in my mind",139
"2102","in my opinion",161
"2103","in my room",139
"2104","in need of",263
"2105","in new brunswick",25
"2106","in new jersey",455
"2107","in new orleans",153
"2108","in new york",966
"2109","in north america",75
"2110","in north carolina",73
"2111","in northeast ohio",136
"2112","in on the",214
"2113","in one of",308
"2114","in orange county",58
"2115","in order to",694
"2116","in other words",198
"2117","in part because",155
"2118","in part to",35
"2119","in real life",105
"2120","in recent months",123
"2121","in recent years",426
"2122","in response to",258
"2123","in san diego",352
"2124","in san francisco",395
"2125","in search of",138
"2126","in some cases",170
"2127","in some of",19
"2128","in st louis",482
"2129","in such a",129
"2130","in support of",161
"2131","in terms of",465
"2132","in that case",70
"2133","in the afternoon",115
"2134","in the air",363
"2135","in the am",99
"2136","in the area",452
"2137","in the back",357
"2138","in the background",100
"2139","in the bay",145
"2140","in the best",157
"2141","in the big",215
"2142","in the block",419
"2143","in the bottom",175
"2144","in the building",171
"2145","in the car",339
"2146","in the case",343
"2147","in the center",83
"2148","in the city",682
"2149","in the city's",17
"2150","in the class",47
"2151","in the coming",204
"2152","in the community",188
"2153","in the country",568
"2154","in the county",163
"2155","in the current",40
"2156","in the dark",175
"2157","in the day",306
"2158","in the district",89
"2159","in the draft",189
"2160","in the early",386
"2161","in the east",101
"2162","in the eastern",37
"2163","in the eighth",121
"2164","in the end",482
"2165","in the event",60
"2166","in the face",414
"2167","in the fall",278
"2168","in the family",19
"2169","in the field",180
"2170","in the fifth",137
"2171","in the film",62
"2172","in the final",437
"2173","in the first",1764
"2174","in the form",144
"2175","in the fourth",466
"2176","in the front",152
"2177","in the future",517
"2178","in the game",520
"2179","in the gym",62
"2180","in the head",174
"2181","in the history",142
"2182","in the home",101
"2183","in the hospital",151
"2184","in the house",506
"2185","in the industry",39
"2186","in the kitchen",201
"2187","in the last",776
"2188","in the late",247
"2189","in the league",322
"2190","in the library",103
"2191","in the lineup",116
"2192","in the long",111
"2193","in the mail",207
"2194","in the market",76
"2195","in the meantime",176
"2196","in the mid",168
"2197","in the middle",818
"2198","in the midst",138
"2199","in the mix",128
"2200","in the mood",177
"2201","in the morning",914
"2202","in the most",109
"2203","in the movie",149
"2204","in the nation",277
"2205","in the national",127
"2206","in the nba",247
"2207","in the nd",17
"2208","in the near",105
"2209","in the new",398
"2210","in the next",594
"2211","in the nfl",264
"2212","in the ninth",128
"2213","in the office",250
"2214","in the opening",17
"2215","in the other",112
"2216","in the park",148
"2217","in the parking",129
"2218","in the past",1159
"2219","in the playoffs",305
"2220","in the post",17
"2221","in the process",257
"2222","in the program",37
"2223","in the public",62
"2224","in the race",138
"2225","in the rain",206
"2226","in the region",184
"2227","in the right",276
"2228","in the room",187
"2229","in the s",1056
"2230","in the same",758
"2231","in the season",183
"2232","in the second",868
"2233","in the senate",179
"2234","in the series",156
"2235","in the seventh",183
"2236","in the shower",103
"2237","in the sixth",157
"2238","in the south",161
"2239","in the spring",195
"2240","in the st",238
"2241","in the state",637
"2242","in the studio",244
"2243","in the summer",226
"2244","in the sun",148
"2245","in the th",434
"2246","in the third",530
"2247","in the top",281
"2248","in the tournament",17
"2249","in the u",792
"2250","in the united",628
"2251","in the upper",20
"2252","in the us",222
"2253","in the valley",20
"2254","in the video",55
"2255","in the wake",165
"2256","in the water",136
"2257","in the way",284
"2258","in the west",158
"2259","in the western",133
"2260","in the woods",160
"2261","in the works",199
"2262","in the world",1525
"2263","in the year",169
"2264","in their own",82
"2265","in this case",242
"2266","in this country",162
"2267","in this world",175
"2268","in three years",19
"2269","in time for",214
"2270","in time to",101
"2271","in to the",111
"2272","in touch with",177
"2273","in u s",208
"2274","in washington d",111
"2275","in when he",80
"2276","in which he",208
"2277","in which the",272
"2278","in with a",68
"2279","in with the",90
"2280","in your life",278
"2281","included in the",97
"2282","information about the",158
"2283","instead of a",115
"2284","instead of the",187
"2285","interest in the",101
"2286","involved in the",247
"2287","is a better",17
"2288","is a big",274
"2289","is a bit",131
"2290","is a good",590
"2291","is a great",635
"2292","is a huge",128
"2293","is a little",218
"2294","is a lot",217
"2295","is a must",21
"2296","is a new",121
"2297","is a very",264
"2298","is about to",306
"2299","is accused of",150
"2300","is all about",204
"2301","is also a",193
"2302","is among the",78
"2303","is at the",222
"2304","is based on",155
"2305","is being held",43
"2306","is believed to",22
"2307","is better than",245
"2308","is by far",17
"2309","is charged with",123
"2310","is coming to",176
"2311","is expected to",803
"2312","is for the",115
"2313","is full of",159
"2314","is going on",236
"2315","is going to",2167
"2316","is going well",21
"2317","is gonna be",351
"2318","is hard to",153
"2319","is having a",189
"2320","is home to",38
"2321","is in a",193
"2322","is in the",765
"2323","is it a",120
"2324","is it just",160
"2325","is it that",171
"2326","is just a",221
"2327","is just one",17
"2328","is killing me",113
"2329","is kind of",118
"2330","is like a",273
"2331","is likely to",222
"2332","is looking for",205
"2333","is making me",87
"2334","is more than",186
"2335","is my favorite",189
"2336","is no longer",167
"2337","is not a",742
"2338","is not an",147
"2339","is not going",101
"2340","is not in",57
"2341","is not just",73
"2342","is not the",418
"2343","is not to",121
"2344","is now a",101
"2345","is on the",598
"2346","is one of",1373
"2347","is open to",37
"2348","is out of",160
"2349","is part of",360
"2350","is ready to",93
"2351","is scheduled for",134
"2352","is scheduled to",260
"2353","is set for",18
"2354","is set to",124
"2355","is so good",81
"2356","is so much",203
"2357","is something that",36
"2358","is starting to",66
"2359","is still a",170
"2360","is still in",58
"2361","is such a",359
"2362","is supposed to",171
"2363","is survived by",42
"2364","is talking about",56
"2365","is that a",207
"2366","is that i",126
"2367","is that it",156
"2368","is that the",388
"2369","is that they",83
"2370","is that you",132
"2371","is the best",989
"2372","is the day",105
"2373","is the first",448
"2374","is the last",185
"2375","is the latest",75
"2376","is the man",75
"2377","is the most",492
"2378","is the new",191
"2379","is the one",167
"2380","is the only",520
"2381","is the same",184
"2382","is the second",91
"2383","is the time",95
"2384","is the way",121
"2385","is the worst",161
"2386","is there a",396
"2387","is there any",128
"2388","is to be",237
"2389","is to get",103
"2390","is trying to",362
"2391","is what i",158
"2392","is what it",134
"2393","is what we",63
"2394","is what you",64
"2395","is why i",165
"2396","is wrong with",122
"2397","is your favorite",234
"2398","isn't going to",83
"2399","it a lot",18
"2400","it all the",57
"2401","it and i",112
"2402","it and the",39
"2403","it as a",274
"2404","it at the",112
"2405","it but i",156
"2406","it can be",362
"2407","it comes to",644
"2408","it could be",327
"2409","it could have",81
"2410","it doesn t",75
"2411","it doesn't matter",147
"2412","it easier for",88
"2413","it feels like",217
"2414","it for a",87
"2415","it for the",178
"2416","it from the",55
"2417","it had been",103
"2418","it hard to",17
"2419","it has a",173
"2420","it has been",428
"2421","it has to",176
"2422","it he said",191
"2423","it if you",121
"2424","it in a",212
"2425","it in the",453
"2426","it into a",47
"2427","it is a",900
"2428","it is also",66
"2429","it is an",115
"2430","it is going",99
"2431","it is just",18
"2432","it is not",494
"2433","it is so",127
"2434","it is the",489
"2435","it is time",137
"2436","it is to",204
"2437","it is what",84
"2438","it just me",124
"2439","it looks like",390
"2440","it makes me",240
"2441","it may be",212
"2442","it might be",260
"2443","it must be",162
"2444","it needs to",133
"2445","it on a",56
"2446","it on my",20
"2447","it on the",300
"2448","it or not",142
"2449","it out and",37
"2450","it out of",146
"2451","it really is",79
"2452","it s a",506
"2453","it s been",80
"2454","it s not",323
"2455","it s the",190
"2456","it seems like",221
"2457","it should be",437
"2458","it so much",53
"2459","it sounds like",170
"2460","it takes a",150
"2461","it takes to",184
"2462","it to a",84
"2463","it to be",268
"2464","it to me",131
"2465","it to the",551
"2466","it to you",149
"2467","it turned out",39
"2468","it turns out",191
"2469","it up to",88
"2470","it used to",115
"2471","it was a",2261
"2472","it was all",147
"2473","it was amazing",37
"2474","it was an",307
"2475","it was awesome",128
"2476","it was good",161
"2477","it was great",323
"2478","it was his",37
"2479","it was in",134
"2480","it was just",388
"2481","it was like",225
"2482","it was my",132
"2483","it was nice",116
"2484","it was not",246
"2485","it was only",83
"2486","it was pretty",136
"2487","it was really",149
"2488","it was so",267
"2489","it was the",869
"2490","it was too",82
"2491","it was worth",17
"2492","it when you",64
"2493","it will be",1137
"2494","it will take",93
"2495","it with a",151
"2496","it would be",1338
"2497","it would have",267
"2498","it would make",151
"2499","it would mean",138
"2500","it would take",107
"2501","it's a beautiful",135
"2502","it's a good",286
"2503","it's a great",275
"2504","it's a little",95
"2505","it's all about",238
"2506","it's all good",96
"2507","it's been a",380
"2508","it's going to",753
"2509","it's gonna be",235
"2510","it's good to",119
"2511","it's great to",18
"2512","it's hard to",432
"2513","it's in the",20
"2514","it's just a",198
"2515","it's kind of",163
"2516","it's like a",120
"2517","it's my birthday",18
"2518","it's not a",266
"2519","it's not just",171
"2520","it's not like",142
"2521","it's not that",122
"2522","it's not the",191
"2523","it's one of",200
"2524","it's time for",225
"2525","it's time to",442
"2526","its been a",95
"2527","its going to",97
"2528","its gonna be",102
"2529","join us for",252
"2530","just a few",313
"2531","just a little",169
"2532","just a matter",19
"2533","just finished a",142
"2534","just found out",205
"2535","just going to",209
"2536","just got a",294
"2537","just got back",192
"2538","just got done",76
"2539","just got my",131
"2540","just got to",118
"2541","just had a",261
"2542","just had to",22
"2543","just have to",346
"2544","just in case",130
"2545","just in time",133
"2546","just let me",127
"2547","just like a",36
"2548","just like the",101
"2549","just made a",37
"2550","just me or",70
"2551","just need to",209
"2552","just one of",141
"2553","just saw a",222
"2554","just saw the",174
"2555","just trying to",263
"2556","just want to",578
"2557","just wanted to",325
"2558","just watched the",17
"2559","just woke up",198
"2560","keep an eye",143
"2561","keep in mind",59
"2562","keep in touch",104
"2563","keep it up",219
"2564","keep up the",353
"2565","keep up with",188
"2566","keep your head",34
"2567","killed in a",23
"2568","kind of a",226
"2569","kind of like",103
"2570","knew it was",109
"2571","know how i",67
"2572","know how it",130
"2573","know how much",147
"2574","know how to",637
"2575","know i am",58
"2576","know if i",156
"2577","know if you",418
"2578","know that i",152
"2579","know what i",261
"2580","know what it",123
"2581","know what the",112
"2582","know what they",73
"2583","know what to",294
"2584","know what you",338
"2585","know who you",21
"2586","know why i",18
"2587","known as a",42
"2588","known as the",288
"2589","knows how to",159
"2590","last day of",270
"2591","last month that",38
"2592","last month the",49
"2593","last night at",152
"2594","last night i",211
"2595","last night was",188
"2596","last season and",41
"2597","last time i",203
"2598","last time you",20
"2599","last two years",64
"2600","last week and",121
"2601","last week in",59
"2602","last week that",165
"2603","last week the",116
"2604","last year and",273
"2605","last year he",58
"2606","last year i",47
"2607","last year in",89
"2608","last year s",18
"2609","last year the",252
"2610","last year to",137
"2611","last year when",82
"2612","late in the",216
"2613","late last year",17
"2614","later in the",211
"2615","later this year",137
"2616","lead in the",160
"2617","leading up to",133
"2618","learn how to",262
"2619","learn more about",166
"2620","led to a",93
"2621","led to the",163
"2622","left in the",264
"2623","less than a",356
"2624","less than two",94
"2625","let me know",1265
"2626","let us know",700
"2627","let you know",430
"2628","let's do this",128
"2629","let's get it",62
"2630","letter to the",82
"2631","life in the",40
"2632","life is a",134
"2633","life is good",125
"2634","like a good",179
"2635","like a great",118
"2636","like a lot",40
"2637","like a man",132
"2638","like i have",70
"2639","like i said",109
"2640","like i was",121
"2641","like it was",137
"2642","like that i",18
"2643","like to be",203
"2644","like to know",42
"2645","like to see",363
"2646","like to thank",62
"2647","like to think",76
"2648","likely to be",245
"2649","listen to the",186
"2650","listening to the",249
"2651","little bit more",18
"2652","little bit of",234
"2653","little more than",181
"2654","live in a",169
"2655","live in the",260
"2656","live up to",78
"2657","living in the",151
"2658","lol i was",67
"2659","long as the",75
"2660","long as you",151
"2661","long time ago",37
"2662","long time no",35
"2663","look at it",161
"2664","look at the",556
"2665","look forward to",894
"2666","look like a",287
"2667","look out for",109
"2668","looked like a",73
"2669","looking at the",192
"2670","looking for a",798
"2671","looking for an",91
"2672","looking for the",143
"2673","looking forward to",2946
"2674","looks like a",406
"2675","looks like i",42
"2676","looks like it",43
"2677","looks like the",145
"2678","los angeles and",58
"2679","loss to the",131
"2680","lost in the",92
"2681","lot of fun",164
"2682","lot of people",435
"2683","lot of the",180
"2684","lot of things",152
"2685","lot of time",143
"2686","lot of work",111
"2687","lots of great",72
"2688","lots of people",17
"2689","love it when",188
"2690","love love love",44
"2691","love that song",88
"2692","love the new",110
"2693","love to be",77
"2694","love to have",172
"2695","love to hear",157
"2696","love to see",333
"2697","love you all",19
"2698","love you and",172
"2699","love you guys",191
"2700","love you so",284
"2701","love you too",371
"2702","lucky to have",121
"2703","luther king jr",120
"2704","m at the",195
"2705","m going to",39
"2706","m in the",37
"2707","m p m",550
"2708","m to p",602
"2709","made it clear",76
"2710","made it to",215
"2711","made my day",226
"2712","made up of",100
"2713","major league baseball",55
"2714","majority of the",133
"2715","make a difference",207
"2716","make fun of",17
"2717","make it a",225
"2718","make it easier",84
"2719","make it happen",229
"2720","make it to",303
"2721","make me feel",137
"2722","make sure that",193
"2723","make sure the",121
"2724","make sure to",340
"2725","make sure you",407
"2726","make the best",59
"2727","make the most",58
"2728","makes me feel",200
"2729","makes me want",184
"2730","manager of the",80
"2731","many of the",638
"2732","many of them",213
"2733","many of those",56
"2734","martin luther king",152
"2735","matter how much",19
"2736","matter of time",19
"2737","may be a",201
"2738","may be the",246
"2739","may have been",248
"2740","may have to",196
"2741","may not be",407
"2742","may not have",147
"2743","maybe i should",130
"2744","me about it",20
"2745","me and i",223
"2746","me and my",311
"2747","me as a",46
"2748","me but i",139
"2749","me feel like",84
"2750","me i have",70
"2751","me i love",171
